Make,Model,Cilindrada,Eficiencia,CO2
Chrysler,LeBaron Convertible,2.6,8.50288,276.1069755
Chrysler,LeBaron Convertible,2.2,8.928024,262.9590243
Chrysler,LeBaron Convertible,2.2,8.077736,290.6389216
Chrysler,LeBaron Convertible,2.2,8.928024,262.9590243
Chrysler,LeBaron Convertible,2.6,8.077736,290.6389216
Chrysler,Newport/Fifth Avenue,5.2,6.37716,368.142634
Chrysler,Newport/Fifth Avenue,5.2,6.37716,368.142634
Chrysler,Town and Country Wagon,2.2,8.928024,262.9590243
Chrysler,Town and Country Wagon,2.6,8.50288,276.1069755
Chrysler,Town and Country Wagon,2.2,8.928024,262.9590243
Chrysler,Town and Country Wagon,2.6,8.077736,290.6389216
Dodge,600,2.2,9.778312,240.0930222
Dodge,600,2.2,9.353168,251.0063414
Dodge,600,2.2,8.077736,290.6389216
Dodge,600,2.6,8.50288,276.1069755
Dodge,600,2.2,8.928024,262.9590243
Dodge,600,2.2,8.928024,262.9590243
Dodge,600,2.2,8.077736,290.6389216
Dodge,600,2.6,8.077736,290.6389216
Dodge,600,2.2,10.203456,230.0891463
Dodge,600,2.2,9.353168,251.0063414
Dodge,600,2.2,8.50288,276.1069755
Dodge,600,2.2,10.6286,220.8855804
Dodge,600,2.2,9.353168,251.0063414
Dodge,600,2.2,8.50288,276.1069755
Dodge,600 Convertible,2.2,8.928024,262.9590243
Dodge,600 Convertible,2.2,9.353168,251.0063414
Dodge,600 Convertible,2.2,8.077736,290.6389216
Dodge,600 Convertible,2.6,8.50288,276.1069755
Dodge,600 Convertible,2.2,8.928024,262.9590243
Dodge,600 Convertible,2.2,8.077736,290.6389216
Dodge,600 Convertible,2.2,8.928024,262.9590243
Dodge,600 Convertible,2.6,8.077736,290.6389216
Dodge,AD100/AD150 Ramcharger 2WD,5.2,5.101728,460.1782926
Dodge,AD100/AD150 Ramcharger 2WD,5.2,4.676584,502.0126828
Dodge,AD100/AD150 Ramcharger 2WD,5.9,4.676584,502.0126828
Dodge,AD100/AD150 Ramcharger 2WD,5.2,5.101728,460.1782926
Dodge,AD100/AD150 Ramcharger 2WD,5.9,4.676584,502.0126828
Dodge,Aries,2.2,9.778312,240.0930222
Dodge,Aries,2.6,8.50288,276.1069755
Dodge,Aries,2.2,8.928024,262.9590243
Dodge,Aries,2.6,8.077736,290.6389216
Dodge,Aries,2.2,10.6286,220.8855804
Dodge,Aries,2.2,10.203456,230.0891463
Dodge,Aries,2.2,10.203456,230.0891463
Dodge,Aries,2.2,10.6286,220.8855804
Dodge,Aries Wagon,2.2,9.778312,240.0930222
Dodge,Aries Wagon,2.6,8.50288,276.1069755
Dodge,Aries Wagon,2.2,8.928024,262.9590243
Dodge,Aries Wagon,2.6,8.077736,290.6389216
Dodge,Aries Wagon,2.2,10.6286,220.8855804
Dodge,Aries Wagon,2.2,10.203456,230.0891463
Dodge,Aries Wagon,2.2,10.203456,230.0891463
Dodge,Aries Wagon,2.2,10.6286,220.8855804
Dodge,AW100/AW150 Ramcharger 4WD,5.2,4.676584,502.0126828
Dodge,AW100/AW150 Ramcharger 4WD,5.9,4.25144,552.2139511
Dodge,AW100/AW150 Ramcharger 4WD,5.2,4.676584,502.0126828
Dodge,AW100/AW150 Ramcharger 4WD,5.9,4.25144,552.2139511
Dodge,AW100/AW150 Ramcharger 4WD,5.2,4.676584,502.0126828
Dodge,B150/B250 Van 2WD,3.7,6.37716,368.142634
Dodge,B150/B250 Van 2WD,5.2,5.101728,460.1782926
Dodge,B150/B250 Van 2WD,5.2,4.676584,502.0126828
Dodge,B150/B250 Van 2WD,5.9,4.676584,502.0126828
Dodge,B150/B250 Van 2WD,3.7,5.526872,424.7799624
Dodge,B150/B250 Van 2WD,5.2,5.101728,460.1782926
Dodge,B150/B250 Van 2WD,3.7,7.227448,324.8317359
Dodge,B150/B250 Van 2WD,5.2,5.526872,424.7799624
Dodge,B150/B250 Van 2WD,3.7,5.526872,424.7799624
Dodge,B150/B250 Van 2WD,5.2,5.952016,394.4385365
Dodge,B150/B250 Wagon 2WD,3.7,5.952016,394.4385365
Dodge,B150/B250 Wagon 2WD,5.2,5.101728,460.1782926
Dodge,B150/B250 Wagon 2WD,5.9,4.25144,552.2139511
Dodge,B150/B250 Wagon 2WD,3.7,5.526872,424.7799624
Dodge,B150/B250 Wagon 2WD,5.2,5.101728,460.1782926
Dodge,B150/B250 Wagon 2WD,3.7,6.802304,345.1337194
Dodge,B150/B250 Wagon 2WD,5.2,5.101728,460.1782926
Dodge,B150/B250 Wagon 2WD,3.7,5.526872,424.7799624
Dodge,B150/B250 Wagon 2WD,5.2,5.526872,424.7799624
Dodge,B350 Van 2WD,5.2,5.101728,460.1782926
Dodge,B350 Van 2WD,5.2,4.676584,502.0126828
Dodge,B350 Van 2WD,5.9,4.676584,502.0126828
Dodge,B350 Van 2WD,5.2,5.101728,460.1782926
Dodge,B350 Wagon 2WD,5.2,5.101728,460.1782926
Dodge,B350 Wagon 2WD,5.9,3.826296,613.5710567
Dodge,B350 Wagon 2WD,5.2,4.25144,552.2139511
Dodge,Caravan/Ram Van 2WD,2.2,8.077736,290.6389216
Dodge,Caravan/Ram Van 2WD,2.6,7.652592,306.7855284
Dodge,Caravan/Ram Van 2WD,2.2,8.50288,276.1069755
Dodge,Caravan/Ram Van 2WD,2.2,9.353168,251.0063414
Dodge,Caravan/Ram Van 2WD,2.2,9.353168,251.0063414
Dodge,Caravan/Ram Van 2WD,2.2,9.353168,251.0063414
Dodge,Caravan/Ram Van 2WD,2.2,8.928024,262.9590243
Dodge,Charger,2.2,9.778312,240.0930222
Dodge,Charger,2.2,8.928024,262.9590243
Dodge,Charger,1.6,12.75432,184.071317
Dodge,Charger,1.6,12.329176,190.4186038
Dodge,Charger,2.2,10.203456,230.0891463
Dodge,Charger,2.2,10.6286,220.8855804
Dodge,Colt,1.6,11.053744,212.3899812
Dodge,Colt,1.6,11.053744,212.3899812
Dodge,Colt,1.4,14.454896,162.415868
Dodge,Colt,1.4,14.029752,167.3375609
Dodge,Colt,1.4,13.179464,178.1335326
Dodge,Colt,1.6,10.6286,220.8855804
Dodge,Colt,1.4,12.75432,184.071317
Dodge,Colt,1.6,10.6286,220.8855804
Dodge,Colt Vista,2,9.778312,240.0930222
Dodge,Colt Vista,2,9.353168,251.0063414
Dodge,Colt Vista,2,10.203456,230.0891463
Dodge,Colt Vista,2,9.778312,240.0930222
Dodge,Colt Vista,2,10.6286,220.8855804
Dodge,Colt Vista,2,10.203456,230.0891463
Dodge,Conquest,2.6,8.077736,290.6389216
Dodge,Conquest,2.6,8.077736,290.6389216
Dodge,Conquest,2.6,8.077736,290.6389216
Dodge,Conquest,2.6,8.077736,290.6389216
Dodge,Conquest,2.6,8.077736,290.6389216
Dodge,Conquest,2.6,8.077736,290.6389216
Dodge,D100/D150 Pickup 2WD,3.7,6.37716,368.142634
Dodge,D100/D150 Pickup 2WD,5.2,5.101728,460.1782926
Dodge,D100/D150 Pickup 2WD,5.2,4.676584,502.0126828
Dodge,D100/D150 Pickup 2WD,5.9,4.676584,502.0126828
Dodge,D100/D150 Pickup 2WD,3.7,5.526872,424.7799624
Dodge,D100/D150 Pickup 2WD,5.2,5.101728,460.1782926
Dodge,D100/D150 Pickup 2WD,5.9,4.676584,502.0126828
Dodge,D100/D150 Pickup 2WD,3.7,6.802304,345.1337194
Dodge,D100/D150 Pickup 2WD,3.7,6.37716,368.142634
Dodge,D100/D150 Pickup 2WD,5.2,5.526872,424.7799624
Dodge,D100/D150 Pickup 2WD,5.2,5.101728,460.1782926
Dodge,D100/D150 Pickup 2WD,3.7,5.526872,424.7799624
Dodge,D100/D150 Pickup 2WD,5.2,5.952016,394.4385365
Dodge,D100/D150 Pickup 2WD,5.2,5.101728,460.1782926
Dodge,D250 Pickup 2WD,3.7,6.37716,368.142634
Dodge,D250 Pickup 2WD,5.2,5.101728,460.1782926
Dodge,D250 Pickup 2WD,5.2,4.676584,502.0126828
Dodge,D250 Pickup 2WD,5.9,4.676584,502.0126828
Dodge,D250 Pickup 2WD,5.2,5.101728,460.1782926
Dodge,D250 Pickup 2WD,3.7,6.37716,368.142634
Dodge,D250 Pickup 2WD,5.2,4.676584,502.0126828
Dodge,D250 Pickup 2WD,5.2,5.101728,460.1782926
Dodge,D250 Pickup Cab Chassis 2WD,5.9,4.25144,552.2139511
Dodge,Daytona,2.2,9.353168,251.0063414
Dodge,Daytona,2.2,8.077736,290.6389216
Dodge,Daytona,2.2,8.928024,262.9590243
Dodge,Daytona,2.2,8.077736,290.6389216
Dodge,Daytona,2.2,9.778312,240.0930222
Dodge,Daytona,2.2,8.50288,276.1069755
Dodge,Daytona,2.2,9.353168,251.0063414
Dodge,Daytona,2.2,8.50288,276.1069755
Dodge,Diplomat,5.2,6.37716,368.142634
Dodge,Diplomat,5.2,5.526872,424.7799624
Dodge,Diplomat,5.2,6.37716,368.142634
Dodge,Omni,2.2,9.778312,240.0930222
Dodge,Omni,2.2,8.928024,262.9590243
Dodge,Omni,1.6,12.75432,184.071317
Dodge,Omni,1.6,12.329176,190.4186038
Dodge,Omni,2.2,11.053744,212.3899812
Dodge,Omni,2.2,10.6286,220.8855804
Dodge,Power Ram 50 Pickup 4WD,2.6,7.227448,324.8317359
Dodge,Power Ram 50 Pickup 4WD,2.6,7.227448,324.8317359
Dodge,Power Ram 50 Pickup 4WD,2.6,7.227448,324.8317359
Dodge,Power Ram 50 Pickup 4WD,2,8.077736,290.6389216
Dodge,Power Ram 50 Pickup 4WD,2,8.50288,276.1069755
Dodge,Power Ram 50 Pickup 4WD,2,8.077736,290.6389216
Dodge,Power Ram 50 Pickup 4WD,2.3,10.6286,253.0229784
Dodge,Power Ram 50 Pickup 4WD,2.6,7.652592,306.7855284
Dodge,Power Ram 50 Pickup 4WD,2.6,8.077736,290.6389216
Dodge,Power Ram 50 Pickup 4WD,2.3,9.778312,275.0249765
Dodge,Power Ram 50 Pickup 4WD,2.6,7.652592,306.7855284
Dodge,Ram 50 Pickup 2WD,2,8.50288,276.1069755
Dodge,Ram 50 Pickup 2WD,2,8.077736,290.6389216
Dodge,Ram 50 Pickup 2WD,2.6,7.652592,306.7855284
Dodge,Ram 50 Pickup 2WD,2.6,8.50288,276.1069755
Dodge,Ram 50 Pickup 2WD,2,8.077736,290.6389216
Dodge,Ram 50 Pickup 2WD,2.6,7.652592,306.7855284
Dodge,Ram 50 Pickup 2WD,2,9.353168,251.0063414
Dodge,Ram 50 Pickup 2WD,2,8.928024,262.9590243
Dodge,Ram 50 Pickup 2WD,2,8.928024,262.9590243
Dodge,Ram 50 Pickup 2WD,2,10.203456,230.0891463
Dodge,Ram 50 Pickup 2WD,2,9.778312,240.0930222
Dodge,Ram 50 Pickup 2WD,2.3,11.904032,225.9133735
Dodge,Ram 50 Pickup 2WD,2.6,8.50288,276.1069755
Dodge,Ram 50 Pickup 2WD,2.6,8.50288,276.1069755
Dodge,Ram 50 Pickup 2WD,2,9.778312,240.0930222
Dodge,Ram 50 Pickup 2WD,2.3,10.6286,253.0229784
Dodge,Ram 50 Pickup 2WD,2.6,8.50288,276.1069755
Dodge,Rampage Pickup 2WD,2.2,8.928024,262.9590243
Dodge,Rampage Pickup 2WD,2.2,8.928024,262.9590243
Dodge,Rampage Pickup 2WD,2.2,9.778312,240.0930222
Dodge,Rampage Pickup 2WD,2.2,9.778312,240.0930222
Dodge,Rampage Pickup 2WD,2.2,9.778312,240.0930222
Dodge,W100/W150 Pickup 4WD,5.2,4.676584,502.0126828
Dodge,W100/W150 Pickup 4WD,5.2,4.676584,502.0126828
Dodge,W100/W150 Pickup 4WD,5.9,4.25144,552.2139511
Dodge,W100/W150 Pickup 4WD,5.2,4.676584,502.0126828
Dodge,W100/W150 Pickup 4WD,5.9,4.25144,552.2139511
Dodge,W100/W150 Pickup 4WD,3.7,5.952016,394.4385365
Dodge,W100/W150 Pickup 4WD,5.2,4.676584,502.0126828
Dodge,W100/W150 Pickup 4WD,5.2,5.101728,460.1782926
Dodge,W250 Pickup 4WD,5.2,4.676584,502.0126828
Dodge,W250 Pickup 4WD,5.9,4.25144,552.2139511
Dodge,W250 Pickup 4WD,5.2,4.676584,502.0126828
Ford,Bronco 4WD,4.9,5.526872,424.7799624
Ford,Bronco 4WD,5,4.676584,502.0126828
Ford,Bronco 4WD,5.8,4.25144,552.2139511
Ford,Bronco 4WD,5.8,4.676584,502.0126828
Ford,Bronco 4WD,4.9,5.526872,424.7799624
Ford,Bronco 4WD,5,4.676584,502.0126828
Ford,Bronco 4WD,5.8,4.25144,552.2139511
Ford,Bronco 4WD,4.9,6.37716,368.142634
Ford,Bronco 4WD,4.9,5.952016,394.4385365
Ford,Bronco 4WD,5,5.526872,424.7799624
Ford,Bronco 4WD,5,5.101728,460.1782926
Ford,Bronco 4WD,5.8,5.101728,460.1782926
Ford,Bronco 4WD,5.8,4.676584,502.0126828
Ford,Bronco 4WD,4.9,5.952016,394.4385365
Ford,Bronco 4WD,4.9,5.952016,394.4385365
Ford,Bronco II 4WD,2.8,6.802304,345.1337194
Ford,Bronco II 4WD,2.8,5.952016,394.4385365
Ford,Bronco II 4WD,2.8,7.652592,306.7855284
Ford,Bronco II 4WD,2.8,7.227448,324.8317359
Ford,Bronco II 4WD,2.8,7.227448,324.8317359
Ford,Bronco II 4WD,2.8,7.227448,324.8317359
Ford,Courier Pickup 2WD,2,9.353168,251.0063414
Ford,E150 Club Wagon 2WD,4.9,5.101728,460.1782926
Ford,E150 Club Wagon 2WD,5.8,4.25144,552.2139511
Ford,E150 Club Wagon 2WD,5.8,4.676584,502.0126828
Ford,E150 Club Wagon 2WD,4.9,5.101728,460.1782926
Ford,E150 Club Wagon 2WD,5.8,3.826296,613.5710567
Ford,E150 Club Wagon 2WD,4.9,5.526872,424.7799624
Ford,E150 Club Wagon 2WD,5,5.526872,424.7799624
Ford,E150 Club Wagon 2WD,4.9,5.526872,424.7799624
Ford,E150 Club Wagon 2WD,5,5.101728,460.1782926
Ford,E150 Club Wagon 2WD,4.9,5.952016,394.4385365
Ford,E150 Club Wagon 2WD,5,5.526872,424.7799624
Ford,E150 Club Wagon 2WD,4.9,5.526872,424.7799624
Ford,E150 Econoline 2WD,4.9,5.952016,394.4385365
Ford,E150 Econoline 2WD,5.8,4.676584,502.0126828
Ford,E150 Econoline 2WD,5.8,4.676584,502.0126828
Ford,E150 Econoline 2WD,4.9,5.952016,394.4385365
Ford,E150 Econoline 2WD,5.8,4.25144,552.2139511
Ford,E150 Econoline 2WD,4.9,6.37716,368.142634
Ford,E150 Econoline 2WD,5,5.526872,424.7799624
Ford,E150 Econoline 2WD,4.9,6.37716,368.142634
Ford,E150 Econoline 2WD,5,5.101728,460.1782926
Ford,E150 Econoline 2WD,4.9,6.802304,345.1337194
Ford,E150 Econoline 2WD,4.9,6.37716,368.142634
Ford,E150 Econoline 2WD,4.9,5.526872,424.7799624
Ford,E150 Econoline 2WD,4.9,7.652592,306.7855284
Ford,E150 Econoline 2WD,5,5.526872,424.7799624
Ford,E150 Econoline 2WD,4.9,6.802304,345.1337194
Ford,E250 Econoline 2WD,4.9,5.526872,424.7799624
Ford,E250 Econoline 2WD,5.8,4.25144,552.2139511
Ford,E250 Econoline 2WD,5.8,4.676584,502.0126828
Ford,E250 Econoline 2WD,4.9,5.526872,424.7799624
Ford,E250 Econoline 2WD,5.8,3.826296,613.5710567
Ford,E250 Econoline 2WD,4.9,5.526872,424.7799624
Ford,E250 Econoline 2WD,5,5.526872,424.7799624
Ford,E250 Econoline 2WD,4.9,5.526872,424.7799624
Ford,E250 Econoline 2WD,5,5.101728,460.1782926
Ford,E250 Econoline 2WD,4.9,5.952016,394.4385365
Ford,E250 Econoline 2WD,4.9,5.952016,394.4385365
Ford,Escort,1.6,9.778312,240.0930222
Ford,Escort,1.6,10.203456,230.0891463
Ford,Escort,1.6,9.778312,240.0930222
Ford,Escort,1.6,10.203456,230.0891463
Ford,Escort,1.6,13.604608,172.5668597
Ford,Escort,1.6,11.053744,212.3899812
Ford,Escort,1.6,11.478888,204.5236856
Ford,Escort,1.6,10.203456,230.0891463
Ford,Escort,1.6,10.6286,220.8855804
Ford,Escort,1.6,10.203456,230.0891463
Ford,Escort,2,16.580616,162.1942169
Ford,Escort,2,14.454896,186.0463076
Ford,Escort,1.6,10.6286,220.8855804
Ford,Escort,1.6,10.6286,220.8855804
Ford,Escort,1.6,10.203456,230.0891463
Ford,Escort,2,14.454896,186.0463076
Ford,Escort Wagon,1.6,9.778312,240.0930222
Ford,Escort Wagon,1.6,9.778312,240.0930222
Ford,Escort Wagon,1.6,9.778312,240.0930222
Ford,Escort Wagon,1.6,9.778312,240.0930222
Ford,Escort Wagon,1.6,11.053744,212.3899812
Ford,Escort Wagon,1.6,11.053744,212.3899812
Ford,Escort Wagon,1.6,10.203456,230.0891463
Ford,Escort Wagon,1.6,10.6286,220.8855804
Ford,Escort Wagon,2,14.454896,186.0463076
Ford,Escort Wagon,1.6,10.6286,220.8855804
Ford,Escort Wagon,1.6,10.6286,220.8855804
Ford,Escort Wagon,2,14.454896,186.0463076
Ford,EXP,1.6,9.778312,240.0930222
Ford,EXP,1.6,9.778312,240.0930222
Ford,EXP,1.6,10.203456,230.0891463
Ford,EXP,1.6,10.203456,230.0891463
Ford,EXP,1.6,10.6286,220.8855804
Ford,EXP,1.6,10.203456,230.0891463
Ford,F150 Pickup 2WD,4.9,5.952016,394.4385365
Ford,F150 Pickup 2WD,5,5.101728,460.1782926
Ford,F150 Pickup 2WD,5.8,4.676584,502.0126828
Ford,F150 Pickup 2WD,5.8,4.676584,502.0126828
Ford,F150 Pickup 2WD,4.9,5.952016,394.4385365
Ford,F150 Pickup 2WD,5.8,4.25144,552.2139511
Ford,F150 Pickup 2WD,4.9,6.37716,368.142634
Ford,F150 Pickup 2WD,5,5.952016,394.4385365
Ford,F150 Pickup 2WD,4.9,6.37716,368.142634
Ford,F150 Pickup 2WD,5,5.526872,424.7799624
Ford,F150 Pickup 2WD,4.9,7.227448,324.8317359
Ford,F150 Pickup 2WD,5,5.526872,424.7799624
Ford,F150 Pickup 2WD,4.9,6.37716,368.142634
Ford,F150 Pickup 2WD,4.9,7.652592,306.7855284
Ford,F150 Pickup 2WD,5,6.37716,368.142634
Ford,F150 Pickup 2WD,5.8,5.101728,460.1782926
Ford,F150 Pickup 2WD,4.9,6.802304,345.1337194
Ford,F150 Pickup 2WD,4.9,7.227448,324.8317359
Ford,F150 Pickup 2WD,5.8,4.676584,502.0126828
Ford,F150 Pickup 4WD,4.9,5.526872,424.7799624
Ford,F150 Pickup 4WD,5,5.101728,460.1782926
Ford,F150 Pickup 4WD,5.8,4.25144,552.2139511
Ford,F150 Pickup 4WD,5.8,4.676584,502.0126828
Ford,F150 Pickup 4WD,4.9,5.526872,424.7799624
Ford,F150 Pickup 4WD,5,4.676584,502.0126828
Ford,F150 Pickup 4WD,5.8,4.25144,552.2139511
Ford,F150 Pickup 4WD,4.9,6.37716,368.142634
Ford,F150 Pickup 4WD,4.9,5.952016,394.4385365
Ford,F150 Pickup 4WD,5,5.526872,424.7799624
Ford,F150 Pickup 4WD,5,5.101728,460.1782926
Ford,F150 Pickup 4WD,5.8,5.101728,460.1782926
Ford,F150 Pickup 4WD,5.8,4.676584,502.0126828
Ford,F150 Pickup 4WD,4.9,5.952016,394.4385365
Ford,F150 Pickup 4WD,4.9,5.952016,394.4385365
Ford,F250 Pickup 2WD,4.9,5.526872,424.7799624
Ford,F250 Pickup 2WD,5.8,4.676584,502.0126828
Ford,F250 Pickup 2WD,5.8,4.676584,502.0126828
Ford,F250 Pickup 2WD,4.9,5.526872,424.7799624
Ford,F250 Pickup 2WD,5.8,4.25144,552.2139511
Ford,F250 Pickup 2WD,5,5.526872,424.7799624
Ford,F250 Pickup 2WD,5,5.101728,460.1782926
Ford,F250 Pickup 2WD,4.9,5.952016,394.4385365
Ford,F250 Pickup 2WD,5,6.37716,368.142634
Ford,F250 Pickup 2WD,5,5.526872,424.7799624
Ford,F250 Pickup 2WD,5.8,4.676584,502.0126828
Ford,F250 Pickup 2WD,4.9,5.952016,394.4385365
Ford,F250 Pickup 2WD,4.9,5.952016,394.4385365
Ford,F250 Pickup 4WD,4.9,5.526872,424.7799624
Ford,F250 Pickup 4WD,5,5.101728,460.1782926
Ford,F250 Pickup 4WD,5.8,4.25144,552.2139511
Ford,F250 Pickup 4WD,5.8,4.676584,502.0126828
Ford,F250 Pickup 4WD,4.9,5.526872,424.7799624
Ford,F250 Pickup 4WD,5,4.676584,502.0126828
Ford,F250 Pickup 4WD,5.8,4.25144,552.2139511
Ford,F250 Pickup 4WD,4.9,5.952016,394.4385365
Ford,F250 Pickup 4WD,5,5.101728,460.1782926
Ford,F250 Pickup 4WD,5.8,4.676584,502.0126828
Ford,F250 Pickup 4WD,4.9,5.952016,394.4385365
Ford,F250 Pickup Cab Chassis 2WD,5,4.676584,502.0126828
Ford,F250 Pickup Cab Chassis 2WD,5,4.676584,502.0126828
Ford,F250 Pickup Cab Chassis 2WD,5,5.101728,460.1782926
Ford,Laser,1.5,11.053744,212.3899812
Ford,Laser,1.5,11.478888,204.5236856
Ford,LTD,2.3,8.50288,276.1069755
Ford,LTD,3.8,7.227448,324.8317359
Ford,LTD,3.8,7.652592,306.7855284
Ford,LTD,2.3,8.077736,290.6389216
Ford,LTD,3.8,7.652592,306.7855284
Ford,LTD,3.8,8.077736,290.6389216
Ford,LTD,5,7.227448,324.8317359
Ford,LTD,3.8,8.077736,290.6389216
Ford,LTD,5,6.802304,345.1337194
Ford,LTD Crown Victoria,5,6.802304,345.1337194
Ford,LTD Crown Victoria,5.8,5.952016,394.4385365
Ford,LTD Crown Victoria,5,6.37716,368.142634
Ford,LTD Crown Victoria Wagon,5,6.802304,345.1337194
Ford,LTD Crown Victoria Wagon,5,6.37716,368.142634
Ford,LTD Wagon,3.8,7.227448,324.8317359
Ford,LTD Wagon,3.8,7.652592,306.7855284
Ford,LTD Wagon,3.8,7.652592,306.7855284
Ford,LTD Wagon,3.8,8.077736,290.6389216
Ford,LTD Wagon,3.8,8.077736,290.6389216
Ford,Mustang,2.3,8.50288,276.1069755
Ford,Mustang,3.8,7.652592,306.7855284
Ford,Mustang,2.3,8.077736,290.6389216
Ford,Mustang,3.8,7.652592,306.7855284
Ford,Mustang,5,7.227448,324.8317359
Ford,Mustang,5,6.802304,345.1337194
Ford,Mustang,2.3,9.353168,251.0063414
Ford,Mustang,2.3,8.928024,262.9590243
Ford,Mustang,2.3,8.077736,290.6389216
Ford,Mustang,5,6.802304,345.1337194
Ford,Mustang,2.3,8.077736,290.6389216
Ford,Mustang,5,6.37716,368.142634
Ford,Ranger Pickup 2WD,2.3,8.077736,290.6389216
Ford,Ranger Pickup 2WD,2.8,7.652592,306.7855284
Ford,Ranger Pickup 2WD,2.3,8.077736,290.6389216
Ford,Ranger Pickup 2WD,2.8,7.227448,324.8317359
Ford,Ranger Pickup 2WD,2,10.203456,230.0891463
Ford,Ranger Pickup 2WD,2.2,11.053744,243.2913253
Ford,Ranger Pickup 2WD,2.3,8.928024,262.9590243
Ford,Ranger Pickup 2WD,2.3,8.077736,290.6389216
Ford,Ranger Pickup 2WD,2.8,8.50288,276.1069755
Ford,Ranger Pickup 2WD,2.3,8.928024,262.9590243
Ford,Ranger Pickup 2WD,2.8,8.077736,290.6389216
Ford,Ranger Pickup 2WD,2,9.353168,251.0063414
Ford,Ranger Pickup 2WD,2.3,8.928024,262.9590243
Ford,Ranger Pickup 2WD,2.3,8.077736,290.6389216
Ford,Ranger Pickup 2WD,2.8,8.077736,290.6389216
Ford,Ranger Pickup 2WD,2.3,8.928024,262.9590243
Ford,Ranger Pickup 2WD,2.8,7.652592,306.7855284
Ford,Ranger Pickup 4WD,2.8,6.37716,368.142634
Ford,Ranger Pickup 4WD,2.8,5.952016,394.4385365
Ford,Ranger Pickup 4WD,2.3,8.077736,290.6389216
Ford,Ranger Pickup 4WD,2.3,7.652592,306.7855284
Ford,Ranger Pickup 4WD,2.8,8.077736,290.6389216
Ford,Ranger Pickup 4WD,2.3,7.652592,306.7855284
Ford,Ranger Pickup 4WD,2.8,7.227448,324.8317359
Ford,Ranger Pickup 4WD,2.3,8.50288,276.1069755
Ford,Ranger Pickup 4WD,2.3,7.652592,306.7855284
Ford,Ranger Pickup 4WD,2.8,7.227448,324.8317359
Ford,Ranger Pickup 4WD,2.8,7.227448,324.8317359
Ford,Ranger Pickup Cab Chassis 2WD,2.3,7.227448,324.8317359
Ford,Ranger Pickup Cab Chassis 2WD,2.8,5.952016,394.4385365
Ford,Ranger Pickup Cab Chassis 2WD,2.3,7.227448,324.8317359
Ford,Tempo,2.3,9.778312,240.0930222
Ford,Tempo,2.3,9.353168,251.0063414
Ford,Tempo,2.3,8.928024,262.9590243
Ford,Tempo,2,14.454896,186.0463076
Ford,Tempo,2.3,10.203456,230.0891463
Ford,Tempo,2,14.454896,186.0463076
Ford,Tempo,2.3,9.353168,251.0063414
Ford,Thunderbird,2.3,7.652592,306.7855284
Ford,Thunderbird,3.8,7.227448,324.8317359
Ford,Thunderbird,2.3,7.652592,306.7855284
Ford,Thunderbird,3.8,7.652592,306.7855284
Ford,Thunderbird,3.8,8.077736,290.6389216
Ford,Thunderbird,5,7.227448,324.8317359
Ford,Thunderbird,3.8,8.077736,290.6389216
Ford,Thunderbird,5,6.802304,345.1337194
Ford,Thunderbird,2.3,8.077736,290.6389216
Ford,Thunderbird,2.3,8.077736,290.6389216
GMC,C15 Pickup 2WD,4.1,6.37716,368.142634
GMC,C15 Pickup 2WD,5,5.952016,394.4385365
GMC,C15 Pickup 2WD,4.1,6.802304,345.1337194
GMC,C15 Pickup 2WD,5,6.37716,368.142634
GMC,C15 Pickup 2WD,6.2,8.077736,332.9249715
GMC,C15 Pickup 2WD,4.1,6.37716,368.142634
GMC,C15 Pickup 2WD,5,5.952016,394.4385365
GMC,C15 Pickup 2WD,6.2,8.077736,332.9249715
GMC,C15 Pickup 2WD,4.1,7.227448,324.8317359
GMC,C15 Pickup 2WD,5,6.37716,368.142634
GMC,C15 Pickup 2WD,4.1,6.37716,368.142634
GMC,C15 Pickup 2WD,4.1,7.227448,324.8317359
GMC,C15 Pickup 2WD,5,6.802304,345.1337194
GMC,C15 Pickup 2WD,6.2,8.50288,316.278723
GMC,C15 Pickup 2WD,6.2,8.077736,332.9249715
GMC,C15 Pickup 2WD,4.1,6.37716,368.142634
GMC,C15 Pickup 2WD,6.2,8.50288,316.278723
GMC,C15 Pickup 2WD,4.1,7.227448,324.8317359
GMC,C15 Pickup 2WD,5,6.37716,368.142634
GMC,C15 Suburban 2WD,5,5.526872,424.7799624
GMC,C15 Suburban 2WD,5.7,5.526872,424.7799624
GMC,C15 Suburban 2WD,6.2,7.652592,351.4208033
GMC,C15 Suburban 2WD,5.7,5.526872,424.7799624
GMC,C15 Suburban 2WD,6.2,7.227448,372.0926152
GMC,C25 Pickup 2WD,4.1,5.952016,394.4385365
GMC,C25 Pickup 2WD,5,5.952016,394.4385365
GMC,C25 Pickup 2WD,6.2,8.077736,332.9249715
GMC,C25 Pickup 2WD,5.7,5.526872,424.7799624
GMC,C25 Pickup 2WD,6.2,8.077736,332.9249715
GMC,C25 Pickup 2WD,5,5.526872,424.7799624
GMC,C25 Pickup 2WD,6.2,8.50288,316.278723
GMC,C25 Pickup 2WD,6.2,7.652592,351.4208033
GMC,C25 Pickup 2WD,6.2,8.077736,332.9249715
GMC,C25 Pickup 2WD,4.1,5.952016,394.4385365
GMC,Caballero Pickup 2WD,3.8,7.227448,324.8317359
GMC,Caballero Pickup 2WD,5,6.37716,368.142634
GMC,Caballero Pickup 2WD,5.7,8.50288,316.278723
